idu,id_adr,type_lien,nb_adr,nb_parc
75118000BR0048,75118_1411_00002,GEO,3,1
75119000DI0113,75119_u8ycjj_00014,GEO,2,1
75118000BH0071,75118_8569_00012_b,GEO,2,1
75118000CA0002,75118_7699_00048,GEO,9,1
75118000BL0032,75118_p0lwv3_00004,GEO,2,1
75118000CG0097,75118_8696_00002,GEO,2,1
75118000BL0108,75118_1992_00023,GEO,1,1
75118000CA0002,75118_7699_00056,GEO,9,1
75119000BY0029,75119_1792_00004,GEO,2,1
75118000BN0094,75118_4849_00006,GEO,1,1
75118000BQ0073,75118_8288_00102,GEO,1,1
75118000BN0057,75118_8745_00003,GEO,4,1
75119000BY0029,75119_2334_00019,GEO,2,1
75118000BR0061,75118_8288_00058,GEO,3,1
75118000CA0002,75118_7699_00052,GEO,9,1
75118000BR0066,75118_1303_00001,GEO,3,1
75118000BL0127,75118_1992_00009,GEO,2,1
75118000BN0057,75118_6823_00012,GEO,4,1
75118000CA0002,75118_7699_00046,GEO,9,1
75118000BH0079,75118_8569_00006,GEO,1,1
75118000BL0033,75118_2369_00005,GEO,2,1
75118000BN0002,75118_8834_00008,GEO,5,1
75118000BR0045,75118_8288_00046,GEO,1,1
75118000BR0066,75118_8288_00068,GEO,3,1
75118000BM0051,75118_6467_00022,GEO,4,1
75119000DI0443,75119_2467_00005,GEO,1,1
75118000CA0002,75118_7699_00044,GEO,9,1
75118000BN0090,75118_4849_00002,GEO,3,1
75118000CG0093,75118_8696_00006,GEO,2,1
75118000BQ0077,75118_8288_00106,GEO,2,1
75118000BR0048,75118_1411_00004,GEO,3,1
75118000BN0090,75118_3905_00036,GEO,3,1
75118000BL0181,75118_2369_00013,GEO,2,1
75119000DI0103,75119_u8ycjj_00024,GEO,1,1
75119000DI0110,75119_u8ycjj_00017,GEO,2,1
75118000BN0002,75118_8834_00004,GEO,5,1
75119000CX0053,75119_9015_00021,GEO,2,1
75118000CG0094,75118_8696_00004,GEO,1,1
75118000BM0051,75118_6467_00024,GEO,4,1
75118000BR0066,75118_1303_00003,GEO,3,1
75118000BL0129,75118_1992_00005,GEO,1,1
75118000BL0127,75118_1992_00011,GEO,2,1
75118000BL0023,75118_1992_00022,GEO,1,1
75118000CG0093,75118_0086_00018,GEO,2,1
75118000BN0002,75118_8834_00006,GEO,5,1
75119000DI0115,75119_u8ycjj_00010,GEO,1,1
75118000BL0044,75118_1992_00004_b,GEO,1,1
75118000CA0002,75118_7699_00050,GEO,9,1
75118000BQ0077,75118_2539_00012,GEO,2,1
75119000ED0019,75119_0sg7em_00001,GEO,12,1
75119000ED0018,75119_5100_00008,GEO,16,1
75120000CC0041,75120_9844_00015_b,GEO,8,1
75120000BV0134,75120_9844_00073_b,GEO,7,1
75119000DX0025,75119_7796_00009,GEO,3,1
75119000ED0018,75119_5100_00016,GEO,16,1
75120000CD0064,75120_9844_00126,GEO,1,1
75119000EA0030,75119_7011_00009,GEO,1,1
75120000CC0034,75120_0355_00022_t,GEO,6,1
75120000CC0034,75120_9844_00041,GEO,6,1
75119000ED0019,75119_0833_00035,GEO,12,1
75120000BV0134,75120_9844_00075,GEO,7,1
75120000AW0023,75120_1112_00054,GEO,8,1
75120000CC0084,75120_9844_00046,GEO,6,1
75120000AM0234,75120_7020_00001,GEO,3,1
75119000DX0025,75119_7796_00011,GEO,3,1
75120000CC0041,75120_9844_00017,GEO,8,1
75120000BV0071,75120_9844_00061_b,GEO,4,1
75119000ED0018,75119_5100_00010,GEO,16,1
75120000BT0013,75120_7228_00085,GEO,5,1
75120000BS0047,75120_4510_00031,GEO,2,1
75120000CC0058,75120_9844_00058,GEO,1,1
75119000DX0027,75119_7796_00013,GEO,4,1
75120000BV0071,75120_7904_00242,GEO,4,1
75120000CC0033,75120_9844_00049,GEO,1,1
75119000ED0019,75119_0sg7em_00009,GEO,12,1
75119000ED0018,75119_0sg7em_00011,GEO,16,1
75119000DX0027,75119_7340_00005,GEO,4,1
75120000AZ0090,75120_3913_00001,GEO,7,1
75120000CC0088,75120_x083_00005,GEO,1,1
75120000CC0032,75120_9844_00051,GEO,1,1
75120000CC0041,75120_0355_00008_b,GEO,8,1
75120000AZ0090,75120_3913_00005,GEO,7,1
75120000CC0109,75120_9844_00026,GEO,1,1
75119000ED0019,75119_0sg7em_00005,GEO,12,1
75120000CD0009,75120_9844_00066,GEO,1,1
75120000BP0017,75120_8580_00001,GEO,2,1
75120000BT0013,75120_7228_00083,GEO,5,1
75119000EA0032,75119_7011_00003_t,GEO,3,1
75120000CC0041,75120_9844_00019,GEO,8,1
75120000BV0038,75120_dr6pbp_00014,GEO,2,1
75120000AZ0090,75120_3913_00003,GEO,7,1
75119000ED0018,75119_0sg7em_00015,GEO,16,1
75120000AO0005,75120_3192_00007,GEO,1,1
75120000CC0084,75120_9844_00048,GEO,6,1
75120000CC0041,75120_0355_00006,GEO,8,1
75120000AO0006,75120_3192_00009,GEO,1,1
75120000AZ0090,75120_4510_00102,GEO,7,1
75119000EA0032,75119_7011_00003_b,GEO,3,1
75119000ED0018,75119_0sg7em_00013,GEO,16,1
75119000ED0018,75119_0sg7em_00017,GEO,16,1
75120000AO0003,75120_3192_00003,GEO,1,1
75120000AZ0090,75120_4510_00104,GEO,7,1
75120000CC0084,75120_9844_00042,GEO,6,1
75120000BT0026,75120_9844_00091,GEO,2,1
75119000DX0027,75119_7340_00003,GEO,4,1
75120000CC0044,75120_9844_00018,GEO,3,1
75120000BV0134,75120_9844_00071,GEO,7,1
75119000EA0032,75119_7011_00007_b,GEO,3,1
75120000CC0084,75120_9844_00050,GEO,6,1
75120000AW0023,75120_1112_00052,GEO,8,1
75120000CC0090,75120_9844_00036,GEO,1,1
75120000BT0026,75120_9844_00093,GEO,2,1
75120000BV0134,75120_9049_00016,GEO,7,1
75119000ED0019,75119_0sg7em_00007,GEO,12,1
75120000CC0041,75120_0355_00010,GEO,8,1
75119000ED0018,75119_2788_00011,GEO,16,1
75119000ED0019,75119_8016_00001,GEO,12,1
75119000ED0019,75119_0sg7em_00003,GEO,12,1
75120000AO0004,75120_3192_00005,GEO,1,1
75120000BX0045,75120_7032_00031,GEO,3,1
75120000CD0008,75120_6924_00049,GEO,2,1
75120000BS0047,75120_4352_00044,GEO,2,1
75119000ED0018,75119_0sg7em_00019,GEO,16,1
75120000BV0134,75120_9844_00077,GEO,7,1
75120000CC0034,75120_0355_00024,GEO,6,1
75120000AZ0090,75120_3913_00007,GEO,7,1
75119000EM0052,75119_6313_00002,GEO,2,1
75120000BV0085,75120_9844_00079,GEO,1,1
75120000CC0041,75120_0355_00008,GEO,8,1
75120000AZ0090,75120_3679_00004,GEO,7,1
75120000CC0044,75120_6924_00005,GEO,3,1
75120000BV0038,75120_dr6pbp_00012,GEO,2,1
75119000ED0018,75119_5100_00014,GEO,16,1
75120000CC0084,75120_9844_00044,GEO,6,1
75119000ED0018,75119_2788_00010,GEO,16,1
75120000AM0234,75120_0832_00076,GEO,3,1
75120000AT0011,75120_5ioktn_00004,GEO,1,1
75120000BT0013,75120_9844_00113,GEO,5,1
75120000BV0071,75120_9844_00059,GEO,4,1
75119000DX0027,75119_7796_00015,GEO,4,1
75119000DX0025,75119_3628_00006,GEO,3,1
75119000ED0018,75119_2788_00006,GEO,16,1
75119000DY0023,75119_7796_00045,GEO,1,1
75120000AO0008,75120_3192_00006,GEO,1,1
75120000AM0234,75120_7020_00003,GEO,3,1
75120000AW0023,75120_1112_00050,GEO,8,1
75120000CD0012,75120_9844_00072,GEO,2,1
75120000CD0012,75120_9844_00072_b,GEO,2,1
75120000AP0029,75120_x590_00005,GEO,1,1
75120000CC0084,75120_9844_00052,GEO,6,1
75120000CC0057,75120_9844_00056,GEO,1,1
75119000EA0038,75119_7011_00010,GEO,1,1
75120000CD0008,75120_9844_00064,GEO,2,1
75120000CC0034,75120_9844_00047,GEO,6,1
75120000BV0079,75120_9844_00069,GEO,1,1
75120000AW0023,75120_1112_00046,GEO,8,1
75120000BT0014,75120_9844_00109,GEO,1,1
75120000BV0071,75120_9844_00061,GEO,4,1
75119000ED0018,75119_2788_00008,GEO,16,1
75120000CD0063,75120_9844_00124,GEO,1,1
75120000CC0044,75120_9844_00016,GEO,3,1
75120000AW0023,75120_1112_00048,GEO,8,1
75120000BT0027,75120_9844_00089,GEO,1,1
75120000BX0045,75120_7032_00037,GEO,3,1
75119000ED0018,75119_2788_00004,GEO,16,1
75119000ED0019,75119_0833_00031,GEO,12,1
75119000ED0019,75119_0833_00029,GEO,12,1
75120000BT0013,75120_9844_00115,GEO,5,1
75120000BV0134,75120_9844_00073,GEO,7,1
75119000ED0018,75119_0sg7em_00021,GEO,16,1
75120000AW0023,75120_x350_00008,GEO,8,1
75119000ED0019,75119_8016_00003,GEO,12,1
75120000CC0102,75120_9844_00054,GEO,1,1
75119000ED0019,75119_0833_00033,GEO,12,1
75120000AW0023,75120_x350_00006,GEO,8,1
75120000BT0028,75120_9844_00087,GEO,1,1
75119000EM0052,75119_0450_00004,GEO,2,1
75120000BX0045,75120_7032_00029,GEO,3,1
75120000CC0041,75120_0355_00004,GEO,8,1
75120000CC0034,75120_9844_00043,GEO,6,1
75120000BP0017,75120_0055_00009,GEO,2,1
75120000CC0034,75120_9844_00045,GEO,6,1
75119000ED0019,75119_0833_00027,GEO,12,1
75119000ED0018,75119_5100_00012,GEO,16,1
75120000BT0025,75120_9844_00095,GEO,1,1
75120000AW0023,75120_x350_00010,GEO,8,1
75120000BV0134,75120_9049_00014,GEO,7,1
75120000BT0013,75120_9844_00111,GEO,5,1
75120000CI0091,75120_2391_00014,GEO,1,1
75120000CI0067,75120_2391_00021,GEO,1,1
75120000CI0015,75120_3460_00006,GEO,2,1
75120000CW0064,75120_8179_00066,GEO,3,1
75120000CI0055,75120_2391_00009,GEO,1,1
75120000CT0050,75120_x027_00004,GEO,1,1
75120000CI0075,75120_2391_00029,GEO,2,1
75120000CI0080,75120_2391_00035,GEO,1,1
75120000CD0106,75120_9844_00090,GEO,3,1
75120000CI0075,75120_2391_00027,GEO,2,1
75120000CK0011,75120_2391_00028,GEO,2,1
75120000CD0106,75120_9844_00088,GEO,3,1
75120000CI0034,75120_2391_00001,GEO,4,1
75120000DM0009,75120_2464_00034,GEO,1,1
75120000CD0114,75120_9844_00078_ba,GEO,2,1
75120000CI0015,75120_2391_00010,GEO,2,1
75120000CD0106,75120_9844_00086,GEO,3,1
75120000CK0011,75120_1972_00001,GEO,2,1
75120000CI0056,75120_2391_00011,GEO,1,1
75120000CI0061,75120_2391_00013,GEO,2,1
75120000CI0061,75120_2391_00013_b,GEO,2,1
75120000CI0034,75120_4704_00007,GEO,4,1
75120000CI0014,75120_2391_00012_b,GEO,2,1
75120000CW0064,75120_9802_00071,GEO,3,1
75120000CI0014,75120_2391_00012,GEO,2,1
75120000CI0005,75120_2391_00020,GEO,1,1
75120000CI0034,75120_4704_00009,GEO,4,1
75120000CI0084,75120_2391_00039,GEO,1,1
75120000CD0111,75120_9844_00078_b,GEO,1,1
75120000CD0114,75120_9844_00080,GEO,2,1
75120000CI0034,75120_2391_00003,GEO,4,1
75120000CW0064,75120_7550_00001,GEO,3,1
