Geo Shape;DEP;INSEE_COM;NOM_COM;IRIS;CODE_IRIS;NOM_IRIS;TYP_IRIS;Geo Point;ID
"{""coordinates"": [[[2.3392441529549, 48.876765670439724], [2.339333376289233, 48.87671849807752], [2.339054043433574, 48.87595252023138], [2.338748368957355, 48.87597331553632], [2.338078921927349, 48.87414935663082], [2.337433556433499, 48.87418715580534], [2.33718071550728, 48.87412819840096], [2.337045028093485, 48.874184105316516], [2.335266404872028, 48.874243490638335], [2.335196967962632, 48.875197302700826], [2.335444774564567, 48.876826478593934], [2.33666918036661, 48.87671815441098], [2.33706459019299, 48.87671764677186], [2.338296869279737, 48.87684767363591], [2.3392441529549, 48.876765670439724]]], ""type"": ""Polygon""}";75;75109;Paris 9e Arrondissement;3407;751093407;Chaussée d'Antin 7;A;48.87556007768346, 2.337012128656599;IRIS____0000000751093407
"{""coordinates"": [[[2.364901763858922, 48.844112557522166], [2.364158198814394, 48.843184964533684], [2.363859582915653, 48.84320226357165], [2.363170745123504, 48.843039411734374], [2.355959769422451, 48.84118319611195], [2.355829501320546, 48.84158091256212], [2.355072973725997, 48.84358870965491], [2.355006649983132, 48.84366299908139], [2.354921400212138, 48.84383521679328], [2.355247144501433, 48.843938600648144], [2.356980360073035, 48.84482300710536], [2.360987538112927, 48.846847350804296], [2.364244645637394, 48.84458752672374], [2.364550243609042, 48.844445252779344], [2.364901763858922, 48.844112557522166]]], ""type"": ""Polygon""}";75;75105;Paris 5e Arrondissement;1809;751051809;Jardin des Plantes;D;48.84391659241697, 2.3596909140411486;IRIS____0000000751051809
"{""coordinates"": [[[2.345521063609997, 48.837632504590125], [2.342085567254399, 48.83834304472089], [2.339694669367677, 48.838864094489885], [2.34097485372677, 48.84084616151718], [2.341132482308175, 48.84109525450613], [2.341222625397031, 48.84140153492686], [2.341300888196201, 48.84210886614583], [2.343601021437416, 48.841232038178674], [2.345999825576988, 48.84030354205142], [2.345521063609997, 48.837632504590125]]], ""type"": ""Polygon""}";75;75105;Paris 5e Arrondissement;1902;751051902;Val de Grâce 2;H;48.83968664738416, 2.3430701558473346;IRIS____0000000751051902
"{""coordinates"": [[[2.346818181207789, 48.85306453114882], [2.348262117941535, 48.85235561913913], [2.349565391348728, 48.851776331411365], [2.34883470611569, 48.85048537876987], [2.348664053922537, 48.85040080974088], [2.348992277508322, 48.84998079781026], [2.34906156786516, 48.8498885410515], [2.348520001074306, 48.8486246942536], [2.346648201339913, 48.84912172513394], [2.34488577406675, 48.849587848108385], [2.346818181207789, 48.85306453114882]]], ""type"": ""Polygon""}";75;75105;Paris 5e Arrondissement;2004;751052004;Sorbonne 4;H;48.85071012409413, 2.347340797944554;IRIS____0000000751052004
"{""coordinates"": [[[2.334798448690135, 48.87928526911312], [2.334517433643311, 48.878655072404776], [2.334347193916698, 48.87799940991629], [2.334196248382113, 48.876901380676486], [2.332870486189496, 48.87683194551344], [2.33231989081264, 48.87670656606744], [2.332344100089861, 48.876838903579944], [2.331428002040406, 48.87916396966463], [2.331410603085138, 48.880413047815914], [2.331455461221692, 48.88063633307698], [2.333085496121793, 48.88037832245675], [2.332804795443196, 48.879724741333476], [2.334798448690135, 48.87928526911312]]], ""type"": ""Polygon""}";75;75109;Paris 9e Arrondissement;3303;751093303;Saint-Georges 3;H;48.87862182404698, 2.3329274631842694;IRIS____0000000751093303
"{""coordinates"": [[[2.349835975240238, 48.88109729612057], [2.349600316361947, 48.883480141287656], [2.349464985893749, 48.88372492298443], [2.351242871583771, 48.88385867731402], [2.351127302001508, 48.882189794313625], [2.351177172606257, 48.88212711145739], [2.354015059535257, 48.88177822854084], [2.354224971422981, 48.881784756959064], [2.354331706681674, 48.881864473713904], [2.354151046355446, 48.88114853134391], [2.353694420700493, 48.88025572903953], [2.352430191226313, 48.88049261630062], [2.352283026510915, 48.880484625532446], [2.352323415990171, 48.88052621330351], [2.352287205339626, 48.88058717195387], [2.352169522072761, 48.88062070980253], [2.349835975240238, 48.88109729612057]]], ""type"": ""Polygon""}";75;75110;Paris 10e Arrondissement;3706;751103706;Saint-Vincent de Paul 6;H;48.881838775465425, 2.351562657254579;IRIS____0000000751103706
"{""coordinates"": [[[2.365941513214639, 48.87098522833163], [2.363568710929424, 48.874051066766434], [2.364940407814287, 48.87370491279751], [2.366584228994269, 48.87272974850652], [2.366767098845457, 48.87249059312187], [2.367915850728346, 48.87174931555088], [2.365941513214639, 48.87098522833163]]], ""type"": ""Polygon""}";75;75110;Paris 10e Arrondissement;3909;751103909;Porte Saint-Martin 9;H;48.872430611591994, 2.3657551035954514;IRIS____0000000751103909
"{""coordinates"": [[[2.371543710704607, 48.87016310015744], [2.372896637378593, 48.87057040149708], [2.374927686642078, 48.86843340465385], [2.373368024086121, 48.86810328566616], [2.37299351686979, 48.86807164613999], [2.372443888785873, 48.86809214843293], [2.372050327699393, 48.86862339276902], [2.372659125251294, 48.86889728639673], [2.371543710704607, 48.87016310015744]]], ""type"": ""Polygon""}";75;75111;Paris 11e Arrondissement;4114;751114114;Folie Méricourt 14;H;48.86918426139656, 2.3731281256886696;IRIS____0000000751114114
"{""coordinates"": [[[[2.36989302370352, 48.85549150930362], [2.36931794709619, 48.855936356112316], [2.369213107591719, 48.855927709347924], [2.368856528930018, 48.85712376290967], [2.370940564914427, 48.857793059935744], [2.36989302370352, 48.85549150930362]]], [[[2.371983110989935, 48.85814208692265], [2.373490399967642, 48.85645471563446], [2.371646049684404, 48.8556895911593], [2.370486303715527, 48.855456859235005], [2.371628732683426, 48.858029606761235], [2.371983110989935, 48.85814208692265]]]], ""type"": ""MultiPolygon""}";75;75111;Paris 11e Arrondissement;4313;751114313;Roquette 13;H;48.85670341544696, 2.371130092170162;IRIS____0000000751114313
"{""coordinates"": [[[2.379416709202369, 48.85825911146045], [2.380178795981218, 48.85847260907766], [2.38084436968245, 48.85889425090192], [2.381254332531607, 48.85903397136176], [2.38069922313631, 48.859753274947536], [2.382053239328937, 48.86016677870216], [2.383633346303203, 48.85852282877561], [2.381077338571579, 48.85787020037088], [2.38047580254254, 48.85779513983363], [2.38039420719264, 48.85766521130861], [2.380237701639324, 48.85764551454072], [2.380089933818601, 48.8576933139144], [2.379772841670193, 48.85753878170226], [2.37970582243895, 48.857444002786195], [2.379332165029978, 48.85814805325933], [2.379416709202369, 48.85825911146045]]], ""type"": ""Polygon""}";75;75111;Paris 11e Arrondissement;4318;751114318;Roquette 18;H;48.85876374546057, 2.3815296798617775;IRIS____0000000751114318
"{""coordinates"": [[[2.381649777473593, 48.84431901172487], [2.382949239234958, 48.84481856948429], [2.383371114568672, 48.84486391387809], [2.385344179877231, 48.84324712824281], [2.385912574333361, 48.84265197346853], [2.38658237380528, 48.84189095419175], [2.384997104972153, 48.842637377647044], [2.384339362246377, 48.842374978851225], [2.384864065484768, 48.84213395156611], [2.385048153265529, 48.84200628955503], [2.388113048382447, 48.838943493183294], [2.379702850641926, 48.84040660898344], [2.379611043993065, 48.84045020161576], [2.379246752768189, 48.8404923805013], [2.379022778154241, 48.84042196718047], [2.378774529399029, 48.8405591799447], [2.37769147979107, 48.84134588803512], [2.377536127347511, 48.8414619967141], [2.377532758023189, 48.841515940845184], [2.376423328262026, 48.84211273463144], [2.376759979361294, 48.84233213425601], [2.378716719530493, 48.843237175632176], [2.379800729009935, 48.843631323599226], [2.381649777473593, 48.84431901172487]]], ""type"": ""Polygon""}";75;75112;Paris 12e Arrondissement;4705;751124705;Bercy 5;H;48.841864221675046, 2.382286011406196;IRIS____0000000751124705
"{""coordinates"": [[[2.265113145932603, 48.840772014117114], [2.262968728815043, 48.83969756047757], [2.262519254907065, 48.83949422986593], [2.262346551007155, 48.83947068063789], [2.261458080050399, 48.839190889323966], [2.26136757608869, 48.83932793476896], [2.261666696803588, 48.83975698406631], [2.26112047883665, 48.8399388824045], [2.261681777385288, 48.840808444645646], [2.261350684279005, 48.840904432321466], [2.261451602734805, 48.841090326235424], [2.258998484432697, 48.84170381728228], [2.260212044802476, 48.84317730440609], [2.260637933106529, 48.842931710883676], [2.261551427726167, 48.84250745370084], [2.261993017057446, 48.84221068800834], [2.26273078556247, 48.84187797277273], [2.263797573616275, 48.8414024793445], [2.26404223201743, 48.84125199087088], [2.265113145932603, 48.840772014117114]]], ""type"": ""Polygon""}";75;75116;Paris 16e Arrondissement;6106;751166106;Auteuil 6;H;48.84118999067953, 2.261956267149803;IRIS____0000000751166106
"{""coordinates"": [[[2.327445936834116, 48.89303990326642], [2.326876013741736, 48.89133787689818], [2.326633338808739, 48.89059277023016], [2.325209307275804, 48.8910290208238], [2.323019514383693, 48.89172263136733], [2.322337380101312, 48.89194810095505], [2.323086115564257, 48.89205485887134], [2.327445936834116, 48.89303990326642]]], ""type"": ""Polygon""}";75;75117;Paris 17e Arrondissement;6804;751176804;Épinettes 4;H;48.891845023899585, 2.325491706476978;IRIS____0000000751176804
"{""coordinates"": [[[2.326876013741736, 48.89133787689818], [2.327445936834116, 48.89303990326642], [2.327474495108444, 48.89304635892301], [2.33026386861958, 48.89249901518801], [2.329430326284705, 48.891139068164975], [2.326876013741736, 48.89133787689818]]], ""type"": ""Polygon""}";75;75118;Paris 18e Arrondissement;6915;751186915;Grandes Carrières 15;H;48.892031732262666, 2.328470301021415;IRIS____0000000751186915
"{""coordinates"": [[[2.38603216816495, 48.87147847985435], [2.386045711571463, 48.871601758347815], [2.387312416497505, 48.872165836858194], [2.387840935260281, 48.87232052859134], [2.388343026225912, 48.87240403544606], [2.38931565338573, 48.872820896866486], [2.389478824041325, 48.872857702593635], [2.389920392744331, 48.871939934329134], [2.390194484628659, 48.87158519418004], [2.389995174773563, 48.87125861910014], [2.389163190113552, 48.87024352219909], [2.388262390986245, 48.870563582322404], [2.388157825229574, 48.87052887307487], [2.386784949520759, 48.87041662513852], [2.386724253848522, 48.87070859859575], [2.386045741031186, 48.871367931138856], [2.38603216816495, 48.87147847985435]]], ""type"": ""Polygon""}";75;75120;Paris 20e Arrondissement;7704;751207704;Belleville 4;H;48.87145497905735, 2.388263928059359;IRIS____0000000751207704
"{""coordinates"": [[[2.327025197965383, 48.873781048188626], [2.326936889585467, 48.87417895906112], [2.331318074108991, 48.874238587323276], [2.33114155587778, 48.87322674382388], [2.327025197965383, 48.873781048188626]]], ""type"": ""Polygon""}";75;75109;Paris 9e Arrondissement;3404;751093404;Chaussée d'Antin 4;A;48.87384111723254, 2.3294206033248828;IRIS____0000000751093404
"{""coordinates"": [[[2.348072533679408, 48.84441595152129], [2.349245824803476, 48.84451857117394], [2.349785027701892, 48.842365732232714], [2.349632899644473, 48.84145385027221], [2.349641713322218, 48.840856720571345], [2.349763831372898, 48.84024221920564], [2.34980492576018, 48.83967854082886], [2.349940538812956, 48.83929255083496], [2.350010715856558, 48.839237171528865], [2.349814478843176, 48.838803510212266], [2.345999825576988, 48.84030354205142], [2.348200004956771, 48.841523396757246], [2.348244562476955, 48.84166483962271], [2.348195689317331, 48.84284903458104], [2.348072533679408, 48.84441595152129]]], ""type"": ""Polygon""}";75;75105;Paris 5e Arrondissement;1908;751051908;Val de Grâce 8;H;48.8413864175857, 2.3486156361467803;IRIS____0000000751051908
"{""coordinates"": [[[2.342631736794723, 48.85034803295929], [2.343821016117944, 48.85276213734537], [2.344281403902505, 48.853756649383996], [2.346713936006374, 48.85311792330493], [2.346818181207789, 48.85306453114882], [2.34488577406675, 48.849587848108385], [2.343653661173407, 48.84992734798526], [2.342631736794723, 48.85034803295929]]], ""type"": ""Polygon""}";75;75105;Paris 5e Arrondissement;2003;751052003;Sorbonne 3;H;48.85169999550233, 2.3446750321255956;IRIS____0000000751052003
"{""coordinates"": [[[2.303141823521401, 48.87915015041041], [2.308778523051354, 48.88039243620689], [2.312550891398833, 48.880851234363746], [2.316297353435521, 48.877783468862084], [2.310691244692598, 48.87753457946199], [2.310441233962838, 48.87757181116328], [2.310099799351292, 48.877511386977844], [2.306660268334812, 48.87736830611166], [2.305373529654847, 48.87795261150079], [2.305182666865955, 48.87795060454004], [2.305141532790596, 48.87806997778563], [2.303141823521401, 48.87915015041041]]], ""type"": ""Polygon""}";75;75108;Paris 8e Arrondissement;3203;751083203;Europe 3;H;48.87890318567666, 2.3098932531359058;IRIS____0000000751083203
"{""coordinates"": [[[2.347901065991873, 48.87401890250044], [2.348226627388438, 48.87578517413156], [2.348666116138794, 48.87662035094149], [2.348995549228066, 48.87720760996743], [2.349544512178655, 48.87735808490816], [2.351408855459954, 48.87710109798889], [2.350506276296961, 48.873818124712905], [2.347901065991873, 48.87401890250044]]], ""type"": ""Polygon""}";75;75110;Paris 10e Arrondissement;3805;751103805;Porte Saint-Denis 5;H;48.87556198919458, 2.3496401996224825;IRIS____0000000751103805
"{""coordinates"": [[[2.374534258323927, 48.87417811391576], [2.37509243793508, 48.87367740156003], [2.3750178670539, 48.87364283750287], [2.374424863032743, 48.872842928547485], [2.372933053946734, 48.87207518359592], [2.371956110488844, 48.87180205931118], [2.370600749757913, 48.87339935650138], [2.373186892614124, 48.874546088840034], [2.373369879361163, 48.87452186550493], [2.374006510433697, 48.87430126209851], [2.374140742902159, 48.874363118752804], [2.374534258323927, 48.87417811391576]]], ""type"": ""Polygon""}";75;75110;Paris 10e Arrondissement;4002;751104002;Hôpital Saint-Louis 2;H;48.87325263582544, 2.3728698601369094;IRIS____0000000751104002
"{""coordinates"": [[[2.364858189028701, 48.866248055796426], [2.364306784904801, 48.86730904968624], [2.363872116727157, 48.867516286784095], [2.364355998683669, 48.86774459219242], [2.365419787037786, 48.86815314168972], [2.367064435257618, 48.868665480627904], [2.367610590375759, 48.86881945659566], [2.367835860204891, 48.86890428519592], [2.36812198358397, 48.8686926525145], [2.368234187908139, 48.868658170560174], [2.36978363460064, 48.86847927630359], [2.371234641388896, 48.86617740067852], [2.3706615022269, 48.86600171469897], [2.368851063636991, 48.86635101856382], [2.365503634753936, 48.86697724813199], [2.365164572995695, 48.866722735178556], [2.364950748000027, 48.86659479362745], [2.364877509683401, 48.86645230897823], [2.364858189028701, 48.866248055796426]]], ""type"": ""Polygon""}";75;75111;Paris 11e Arrondissement;4107;751114107;Folie Méricourt 7;H;48.86743582866377, 2.367828538102044;IRIS____0000000751114107
"{""coordinates"": [[[2.41543707679171, 48.85438623951103], [2.416341130298895, 48.849233783543355], [2.414338843982989, 48.849272564077864], [2.413070580540313, 48.84911256005414], [2.413053651359118, 48.84916374005651], [2.411497826578455, 48.84912731818197], [2.411360533943849, 48.849096964178855], [2.411359133528384, 48.84934158099543], [2.410660653408498, 48.85350573105726], [2.413001537722837, 48.85391115224279], [2.413183936029361, 48.85368900859452], [2.413430571221354, 48.85357150394198], [2.413826583446288, 48.85350149675342], [2.414067510022021, 48.853527858526924], [2.414386668842344, 48.8536265505677], [2.414529909937257, 48.85373517328733], [2.414663964752124, 48.85393368566524], [2.414671200917188, 48.854138772335745], [2.41543707679171, 48.85438623951103]]], ""type"": ""Polygon""}";75;75120;Paris 20e Arrondissement;8008;751208008;Charonne 8;H;48.85148983815448, 2.4135035280397217;IRIS____0000000751208008
