Identifiant de document,Reference document,1 Articles CGI,2 Articles CGI,3 Articles CGI,4 Articles CGI,5 Articles CGI,No disposition,Date mutation,Nature mutation,Valeur fonciere,No voie,B/T/Q,Type de voie,Code voie,Voie,Code postal,Commune,Code departement,Code commune,Prefixe de section,Section,No plan,No Volume,1er lot,Surface Carrez du 1er lot,2eme lot,Surface Carrez du 2eme lot,3eme lot,Surface Carrez du 3eme lot,4eme lot,Surface Carrez du 4eme lot,5eme lot,Surface Carrez du 5eme lot,Nombre de lots,Code type local,Type local,Identifiant local,Surface reelle bati,Nombre pieces principales,Nature culture,Nature culture speciale,Surface terrain
,,,,,,,000001,07/01/2025,Vente,"5400000,00",8,,RUE,3084,DE L ECHIQUIER,75010,PARIS 10,75,110,,AW,6,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,,18,0,S,,226
,,,,,,,000001,10/01/2025,Vente,"952381,00",26,B,RUE,2010,DE LA CHINE,75020,PARIS 20,75,120,,BT,73,1,,,,,,,,,,,0,,,,,,,,
,,,,,,,000001,09/01/2025,Vente,"354000,00",46,,RUE,5595,LEPIC,75018,PARIS 18,75,118,,AS,26,,19,"34,16",,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,09/01/2025,Vente,"354000,00",46,,RUE,5595,LEPIC,75018,PARIS 18,75,118,,AS,26,,19,"34,16",,,,,,,,,1,2,Appartement,,35,2,,,
,,,,,,,000001,09/01/2025,Vente,"575000,00",10,,RUE,2752,DES RENAUDES,75017,PARIS 17,75,117,,BK,73,,19,"39,67",,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,09/01/2025,Vente,"575000,00",10,,RUE,2752,DES RENAUDES,75017,PARIS 17,75,117,,BK,73,,32,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,09/01/2025,Vente,"575000,00",10,,RUE,2752,DES RENAUDES,75017,PARIS 17,75,117,,BK,73,,19,"39,67",,,,,,,,,1,2,Appartement,,38,1,,,
,,,,,,,000001,10/01/2025,Vente,"1080000,00",14,,RUE,9191,DU TEMPLE,75004,PARIS 04,75,104,,AF,30,,1008,"94,32",,,,,,,,,1,2,Appartement,,70,3,,,
,,,,,,,000001,10/01/2025,Vente,"1080000,00",14,,RUE,9191,DU TEMPLE,75004,PARIS 04,75,104,,AF,30,,1016,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,06/01/2025,Vente,"72000,00",270,,RUE,3522,DU FBG ST MARTIN,75010,PARIS 10,75,110,,BY,21,,2,,83,,,,,,,,2,4,Local industriel. commercial ou assimilé,,10,0,,,
,,,,,,,000001,09/01/2025,Vente,"2400000,00",34,,RUE,9191,DU TEMPLE,75004,PARIS 04,75,104,,AG,86,,101,,109,,119,,,,,,3,4,Local industriel. commercial ou assimilé,,135,0,,,
,,,,,,,000001,09/01/2025,Vente,"2400000,00",34,,RUE,9191,DU TEMPLE,75004,PARIS 04,75,104,,AG,86,,122,,,,,,,,,,1,2,Appartement,,85,4,,,
,,,,,,,000001,07/01/2025,Vente,"257000,00",192,,RUE,1550,CARDINET,75017,PARIS 17,75,117,,DI,10,,16,"27,42",,,,,,,,,1,2,Appartement,,28,2,,,
,,,,,,,000001,10/01/2025,Vente,"835000,00",70,,RUE,9504,DE TURBIGO,75003,PARIS 03,75,103,,AF,126,,13,"69,28",46,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,10/01/2025,Vente,"835000,00",70,,RUE,9504,DE TURBIGO,75003,PARIS 03,75,103,,AF,126,,13,"69,28",46,,,,,,,,2,2,Appartement,,75,4,,,
,,,,,,,000001,08/01/2025,Vente,"344000,00",20,,RUE,8651,SAINT-JEAN,75017,PARIS 17,75,117,,DL,158,,16,,5,"40,63",,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,08/01/2025,Vente,"344000,00",20,,RUE,8651,SAINT-JEAN,75017,PARIS 17,75,117,,DL,158,,16,,5,"40,63",,,,,,,2,2,Appartement,,40,2,,,
,,,,,,,000001,07/01/2025,Vente,"1335000,00",51,,RUE,6675,DE NAPLES,75008,PARIS 08,75,108,,CH,45,,26,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,07/01/2025,Vente,"1335000,00",51,,RUE,6675,DE NAPLES,75008,PARIS 08,75,108,,CH,45,,12,"102,71",,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,07/01/2025,Vente,"1335000,00",51,,RUE,6675,DE NAPLES,75008,PARIS 08,75,108,,CH,45,,12,"102,71",,,,,,,,,1,2,Appartement,,102,4,,,
,,,,,,,000001,07/01/2025,Vente,"537500,00",26,,RUE,9487,TRUFFAUT,75017,PARIS 17,75,117,,CO,37,,13,,9,"44,87",,,,,,,2,2,Appartement,,48,3,,,
,,,,,,,000001,14/01/2025,Vente,"1640000,00",8,,RUE,9510,DE TURIN,75008,PARIS 08,75,108,,BZ,40,,3,,6,"150,02",,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,14/01/2025,Vente,"1640000,00",8,,RUE,9510,DE TURIN,75008,PARIS 08,75,108,,BZ,40,,3,,6,"150,02",,,,,,,2,2,Appartement,,150,4,,,
,,,,,,,000001,09/01/2025,Vente,"612000,00",63,,RUE,1614,CAULAINCOURT,75018,PARIS 18,75,118,,AK,37,,6,"56,74",,,,,,,,,1,2,Appartement,,52,2,,,
,,,,,,,000001,09/01/2025,Vente,"501,00",10,,RUE,8009,RAMBUTEAU,75003,PARIS 03,75,103,,AT,72,,26,,27,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,10/01/2025,Vente,"459660,00",42,,RUE,5273,DE LA JONQUIERE,75017,PARIS 17,75,117,,DN,56,,205,,212,"45,02",,,,,,,2,2,Appartement,,43,2,,,
,,,,,,,000001,10/01/2025,Vente,"459660,00",42,,RUE,5273,DE LA JONQUIERE,75017,PARIS 17,75,117,,DN,56,,205,,212,"45,02",,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,08/01/2025,Vente,"146000,00",38,,RUE,5524,LEON,75018,PARIS 18,75,118,,CF,202,,11,"20,85",,,,,,,,,1,2,Appartement,,22,1,,,
,,,,,,,000001,07/01/2025,Vente,"355000,00",13,,RUE,8082,DES RECOLLETS,75010,PARIS 10,75,110,,BB,43,,90,"30,05",,,,,,,,,1,2,Appartement,,30,2,,,
,,,,,,,000001,08/01/2025,Vente,"332000,00",31,,RUE,9207,DU TERRAGE,75010,PARIS 10,75,110,,BR,7,,148,,42,,,,,,,,2,2,Appartement,,39,2,,,
,,,,,,,000001,08/01/2025,Vente,"332000,00",31,,RUE,9207,DU TERRAGE,75010,PARIS 10,75,110,,BR,7,,148,,42,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,09/01/2025,Vente,"6650000,00",7,,RUE,0746,BAYARD,75008,PARIS 08,75,108,,AK,22,,12,"349,26",13,,14,,15,,72,,5,3,Dépendance,,0,0,,,
,,,,,,,000001,09/01/2025,Vente,"6650000,00",7,,RUE,0746,BAYARD,75008,PARIS 08,75,108,,AK,22,,12,"349,26",13,,14,,15,,72,,5,2,Appartement,,357,9,,,
,,,,,,,000001,09/01/2025,Vente,"6650000,00",7,,RUE,0746,BAYARD,75008,PARIS 08,75,108,,AK,22,,76,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,09/01/2025,Vente,"550000,00",23,,BD,9019,DE LA SOMME,75017,PARIS 17,75,117,,AY,2,,13,"70,85",,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,09/01/2025,Vente,"550000,00",23,,BD,9019,DE LA SOMME,75017,PARIS 17,75,117,,AY,2,,13,"70,85",,,,,,,,,1,2,Appartement,,69,2,,,
,,,,,,,000001,10/01/2025,Vente,"700000,00",45,,RUE,0610,D AVRON,75020,PARIS 20,75,120,,DP,7,,115,"85,05",116,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,10/01/2025,Vente,"700000,00",45,,RUE,0610,D AVRON,75020,PARIS 20,75,120,,DP,7,,115,"85,05",116,,,,,,,,2,2,Appartement,,86,4,,,
,,,,,,,000001,06/01/2025,Vente,"500000,00",113,,BD,0935,BESSIERES,75017,PARIS 17,75,117,,DD,13,,27,,60,"70,65",,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,06/01/2025,Vente,"500000,00",113,,BD,0935,BESSIERES,75017,PARIS 17,75,117,,DD,13,,27,,60,"70,65",,,,,,,2,2,Appartement,,67,4,,,
,,,,,,,000001,03/01/2025,Vente,"1950000,00",7,,PL,9203,DES TERNES,75017,PARIS 17,75,117,,AL,103,,16,"154,08",167,,,,,,,,2,4,Local industriel. commercial ou assimilé,,172,0,,,
,,,,,,,000001,02/01/2025,Vente,"735293,00",89,,AV,9933,DE WAGRAM,75017,PARIS 17,75,117,,BK,15,,38,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,02/01/2025,Vente,"735293,00",89,,AV,9933,DE WAGRAM,75017,PARIS 17,75,117,,BK,15,,37,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,02/01/2025,Vente,"735293,00",89,,AV,9933,DE WAGRAM,75017,PARIS 17,75,117,,BK,15,,35,"55,29",,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,02/01/2025,Vente,"735293,00",89,,AV,9933,DE WAGRAM,75017,PARIS 17,75,117,,BK,15,,39,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,02/01/2025,Vente,"735293,00",89,,AV,9933,DE WAGRAM,75017,PARIS 17,75,117,,BK,15,,63,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,02/01/2025,Vente,"735293,00",89,,AV,9933,DE WAGRAM,75017,PARIS 17,75,117,,BK,15,,36,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,02/01/2025,Vente,"735293,00",89,,AV,9933,DE WAGRAM,75017,PARIS 17,75,117,,BK,15,,43,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,02/01/2025,Vente,"735293,00",89,,AV,9933,DE WAGRAM,75017,PARIS 17,75,117,,BK,15,,42,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,02/01/2025,Vente,"735293,00",89,,AV,9933,DE WAGRAM,75017,PARIS 17,75,117,,BK,15,,41,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,02/01/2025,Vente,"735293,00",89,,AV,9933,DE WAGRAM,75017,PARIS 17,75,117,,BK,15,,40,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,02/01/2025,Vente,"735293,00",89,,AV,9933,DE WAGRAM,75017,PARIS 17,75,117,,BK,15,,55,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,06/01/2025,Vente,"859380,00",64,,BD,6267,DE MENILMONTANT,75020,PARIS 20,75,120,,BZ,126,,12,"79,78",30,,,,,,,,2,2,Appartement,,75,4,,,
,,,,,,,000001,07/01/2025,Vente,"55000,00",22,,RUE,2576,DARU,75008,PARIS 08,75,108,,AZ,17,,30,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,06/01/2025,Vente,"150000,00",37,,BD,1765,DE LA CHAPELLE,75010,PARIS 10,75,110,,AD,3,,50,"23,42",64,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,06/01/2025,Vente,"150000,00",37,,BD,1765,DE LA CHAPELLE,75010,PARIS 10,75,110,,AD,3,,50,"23,42",64,,,,,,,,2,2,Appartement,,22,1,,,
,,,,,,,000001,06/01/2025,Vente,"320000,00",5,,RUE,9171,DE TANGER,75019,PARIS 19,75,119,,AA,55,,110,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,06/01/2025,Vente,"320000,00",5,,RUE,9171,DE TANGER,75019,PARIS 19,75,119,,AA,55,,110,,,,,,,,,,1,2,Appartement,,49,3,,,
,,,,,,,000001,09/01/2025,Vente,"399200,00",12,,RUE,6076,MARIE ET LOUISE,75010,PARIS 10,75,110,,BE,92,,27,"39,48",28,"39,48",67,,68,,,,4,2,Appartement,,43,2,,,
,,,,,,,000001,10/01/2025,Vente,"633400,00",94,,RUE,1398,DE BUZENVAL,75020,PARIS 20,75,120,,DR,37,,185,,305,"74,18",,,,,,,2,2,Appartement,,61,3,,,
,,,,,,,000001,10/01/2025,Vente,"633400,00",94,,RUE,1398,DE BUZENVAL,75020,PARIS 20,75,120,,DR,37,,185,,305,"74,18",,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,09/01/2025,Vente,"4800000,00",18,,QUAI,0940,DE BETHUNE,75004,PARIS 04,75,104,,AU,41,,101,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,09/01/2025,Vente,"4800000,00",18,,QUAI,0940,DE BETHUNE,75004,PARIS 04,75,104,,AU,41,,162,,166,,,,,,,,2,2,Appartement,,184,6,,,
,,,,,,,000001,09/01/2025,Vente,"4800000,00",18,,QUAI,0940,DE BETHUNE,75004,PARIS 04,75,104,,AU,41,,159,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,14/01/2025,Vente,"348820,00",5,,RUE,0531,AUDRAN,75018,PARIS 18,75,118,,AS,180,,20,"27,57",,,,,,,,,1,2,Appartement,,27,1,,,
,,,,,,,000001,10/01/2025,Vente,"505000,00",58,,RUE,6980,DE L OURCQ,75019,PARIS 19,75,119,,BH,9,,19,,45,,,,,,,,2,4,Local industriel. commercial ou assimilé,,49,0,,,
,,,,,,,000001,07/01/2025,Vente,"1450000,00",25,,RUE,1649,DE LA CERISAIE,75004,PARIS 04,75,104,,AQ,48,,13,"89,15",30,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,07/01/2025,Vente,"1450000,00",25,,RUE,1649,DE LA CERISAIE,75004,PARIS 04,75,104,,AQ,48,,13,"89,15",30,,,,,,,,2,2,Appartement,,100,4,,,
,,,,,,,000001,09/01/2025,Vente,"80000,00",123,,RUE,8673,SAINT-LAZARE,75008,PARIS 08,75,108,,BU,19,,208,,209,"9,50",,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,15/01/2025,Vente,"215000,00",93,,RUE,3522,DU FBG ST MARTIN,75010,PARIS 10,75,110,,BA,37,,139,"16,02",,,,,,,,,1,2,Appartement,,13,1,,,
,,,,,,,000001,13/01/2025,Vente,"280000,00",13,,RUE,6637,MULLER,75018,PARIS 18,75,118,,BS,13,,30,"27,51",31,,,,,,,,2,2,Appartement,,35,2,,,
,,,,,,,000001,09/01/2025,Vente,"190000,00",19,,RUE,5388,DE LA TREMOILLE,75008,PARIS 08,75,108,,AN,30,,27,"9,60",38,"6,78",,,,,,,2,2,Appartement,,18,1,,,
,,,,,,,000001,13/01/2025,Vente,"38000,00",1,A,RUE,7205,PAYENNE,75003,PARIS 03,75,103,,AO,29,,86,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,09/01/2025,Vente,"400000,00",55,,RUE,7512,PLANCHAT,75020,PARIS 20,75,120,,CV,20,,52,,6,"53,39",,,,,,,2,4,Local industriel. commercial ou assimilé,,60,0,,,
,,,,,,,000001,15/01/2025,Vente,"161905,00",5,,RUE,4901,JEAN JACQUES ROUSSEAU,75001,PARIS 01,75,101,,AS,17,,38,"13,83",,,,,,,,,1,2,Appartement,,14,1,,,
,,,,,,,000001,08/01/2025,Vente,"840000,00",6,,RUE,0358,DES ANNELETS,75019,PARIS 19,75,119,,DZ,68,,237,"2623,00",,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,08/01/2025,Vente,"840000,00",6,,RUE,0358,DES ANNELETS,75019,PARIS 19,75,119,,DZ,68,,100,"2623,00",,,,,,,,,1,2,Appartement,,95,5,,,
,,,,,,,000001,08/01/2025,Vente,"840000,00",6,,RUE,0358,DES ANNELETS,75019,PARIS 19,75,119,,DZ,68,,175,"2623,00",,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,02/01/2025,Vente,"16000,00",30,,RUE,1139,BOUCRY,75018,PARIS 18,75,118,,CW,54,,145,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,06/01/2025,Vente,"256000,00",16,,RUE,5995,MARCADET,75018,PARIS 18,75,118,,CE,14,,22,"31,54",,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,06/01/2025,Vente,"256000,00",16,,RUE,5995,MARCADET,75018,PARIS 18,75,118,,CE,14,,22,"31,54",,,,,,,,,1,2,Appartement,,32,2,,,
,,,,,,,000001,08/01/2025,Vente,"220000,00",6,,IMP,2492,DU CURE,75018,PARIS 18,75,118,,CL,12,,237,"26,24",54,,,,,,,,2,2,Appartement,,26,1,,,
,,,,,,,000001,08/01/2025,Vente,"220000,00",6,,IMP,2492,DU CURE,75018,PARIS 18,75,118,,CL,12,,237,"26,24",54,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,08/01/2025,Vente,"220000,00",6,,IMP,2492,DU CURE,75018,PARIS 18,75,118,,CL,12,,237,"26,24",54,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,08/01/2025,Vente,"220000,00",6,,IMP,2492,DU CURE,75018,PARIS 18,75,118,,CL,12,,18,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,07/01/2025,Vente,"612862,50",69,,RUE,6149,MARX DORMOY,75018,PARIS 18,75,118,,CK,54,,12,,278,"73,54",,,,,,,2,2,Appartement,,78,4,,,
,,,,,,,000001,07/01/2025,Vente,"612862,50",69,,RUE,6149,MARX DORMOY,75018,PARIS 18,75,118,,CK,54,,12,,278,"73,54",,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,07/01/2025,Vente,"612862,50",69,,RUE,6149,MARX DORMOY,75018,PARIS 18,75,118,,CK,54,,96,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,08/01/2025,Vente,"30000,00",22,,AV,8718,DE SAINT OUEN,75018,PARIS 18,75,118,,AM,19,,610,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,09/01/2025,Vente,"257400,00",89,,RUE,2974,DUHESME,75018,PARIS 18,75,118,,BH,21,,5,"30,77",,,,,,,,,1,2,Appartement,,31,2,,,
,,,,,,,000001,16/01/2025,Vente,"310500,00",20,,RUE,3583,FERDINAND DUVAL,75004,PARIS 04,75,104,,AI,43,,2,"25,30",,,,,,,,,1,4,Local industriel. commercial ou assimilé,,25,0,,,
,,,,,,,000001,13/01/2025,Vente,"410000,00",23,,RUE,1502,DU CAPITAINE LAGACHE,75017,PARIS 17,75,117,,DM,185,,20,"38,41",50,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,13/01/2025,Vente,"410000,00",23,,RUE,1502,DU CAPITAINE LAGACHE,75017,PARIS 17,75,117,,DM,185,,20,"38,41",50,,,,,,,,2,2,Appartement,,38,2,,,
,,,,,,,000001,14/01/2025,Vente,"165125,00",37,,AV,3933,GAMBETTA,75020,PARIS 20,75,120,,CA,71,,24,"18,44",25,,,,,,,,2,2,Appartement,,18,1,,,
,,,,,,,000001,09/01/2025,Vente,"13640000,00",220,,RUE,3522,DU FBG ST MARTIN,75010,PARIS 10,75,110,,BW,58,,101,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,,56,0,,,
,,,,,,,000001,09/01/2025,Vente,"13640000,00",220,,RUE,3522,DU FBG ST MARTIN,75010,PARIS 10,75,110,,BW,58,,101,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,,60,0,,,
,,,,,,,000001,09/01/2025,Vente,"13640000,00",220,,RUE,3522,DU FBG ST MARTIN,75010,PARIS 10,75,110,,BW,58,,101,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,,68,0,,,
,,,,,,,000001,09/01/2025,Vente,"13640000,00",220,,RUE,3522,DU FBG ST MARTIN,75010,PARIS 10,75,110,,BW,58,,101,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,,74,0,,,
,,,,,,,000001,09/01/2025,Vente,"13640000,00",220,,RUE,3522,DU FBG ST MARTIN,75010,PARIS 10,75,110,,BW,58,,101,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,,100,0,,,
,,,,,,,000001,09/01/2025,Vente,"13640000,00",220,,RUE,3522,DU FBG ST MARTIN,75010,PARIS 10,75,110,,BW,58,,101,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,,56,0,,,
,,,,,,,000001,09/01/2025,Vente,"13640000,00",220,,RUE,3522,DU FBG ST MARTIN,75010,PARIS 10,75,110,,BW,58,,101,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,,60,0,,,
,,,,,,,000001,09/01/2025,Vente,"13640000,00",220,,RUE,3522,DU FBG ST MARTIN,75010,PARIS 10,75,110,,BW,58,,101,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,,52,0,,,
,,,,,,,000001,09/01/2025,Vente,"13640000,00",220,,RUE,3522,DU FBG ST MARTIN,75010,PARIS 10,75,110,,BW,58,,101,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,,47,0,,,
,,,,,,,000001,09/01/2025,Vente,"13640000,00",220,,RUE,3522,DU FBG ST MARTIN,75010,PARIS 10,75,110,,BW,58,,101,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,,47,0,,,
,,,,,,,000001,09/01/2025,Vente,"13640000,00",220,,RUE,3522,DU FBG ST MARTIN,75010,PARIS 10,75,110,,BW,58,,101,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,,60,0,,,
,,,,,,,000001,09/01/2025,Vente,"13640000,00",220,,RUE,3522,DU FBG ST MARTIN,75010,PARIS 10,75,110,,BW,58,,101,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,,63,0,,,
,,,,,,,000001,09/01/2025,Vente,"13640000,00",220,,RUE,3522,DU FBG ST MARTIN,75010,PARIS 10,75,110,,BW,58,,101,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,,67,0,,,
,,,,,,,000001,09/01/2025,Vente,"13640000,00",220,,RUE,3522,DU FBG ST MARTIN,75010,PARIS 10,75,110,,BW,58,,101,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,,46,0,,,
,,,,,,,000001,09/01/2025,Vente,"13640000,00",220,,RUE,3522,DU FBG ST MARTIN,75010,PARIS 10,75,110,,BW,58,,101,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,,46,0,,,
,,,,,,,000001,09/01/2025,Vente,"13640000,00",220,,RUE,3522,DU FBG ST MARTIN,75010,PARIS 10,75,110,,BW,58,,101,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,,100,0,,,
,,,,,,,000001,09/01/2025,Vente,"13640000,00",220,,RUE,3522,DU FBG ST MARTIN,75010,PARIS 10,75,110,,BW,58,,101,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,,67,0,,,
,,,,,,,000001,09/01/2025,Vente,"13640000,00",220,,RUE,3522,DU FBG ST MARTIN,75010,PARIS 10,75,110,,BW,58,,101,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,,60,0,,,
,,,,,,,000001,09/01/2025,Vente,"13640000,00",220,,RUE,3522,DU FBG ST MARTIN,75010,PARIS 10,75,110,,BW,58,,101,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,,46,0,,,
,,,,,,,000001,09/01/2025,Vente,"13640000,00",220,,RUE,3522,DU FBG ST MARTIN,75010,PARIS 10,75,110,,BW,58,,101,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,,56,0,,,
,,,,,,,000001,09/01/2025,Vente,"13640000,00",220,,RUE,3522,DU FBG ST MARTIN,75010,PARIS 10,75,110,,BW,58,,101,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,,67,0,,,
,,,,,,,000001,09/01/2025,Vente,"13640000,00",220,,RUE,3522,DU FBG ST MARTIN,75010,PARIS 10,75,110,,BW,58,,101,,,,,,,,,,1,2,Appartement,,63,3,,,
,,,,,,,000001,09/01/2025,Vente,"13640000,00",220,,RUE,3522,DU FBG ST MARTIN,75010,PARIS 10,75,110,,BW,58,,101,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,,63,0,,,
,,,,,,,000001,09/01/2025,Vente,"13640000,00",220,,RUE,3522,DU FBG ST MARTIN,75010,PARIS 10,75,110,,BW,58,,101,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,,56,0,,,
,,,,,,,000001,09/01/2025,Vente,"13640000,00",220,,RUE,3522,DU FBG ST MARTIN,75010,PARIS 10,75,110,,BW,58,,101,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,,44,0,,,
,,,,,,,000001,09/01/2025,Vente,"13640000,00",220,,RUE,3522,DU FBG ST MARTIN,75010,PARIS 10,75,110,,BW,58,,101,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,,63,0,,,
,,,,,,,000001,09/01/2025,Vente,"475000,00",3,,RUE,9506,DE TURENNE,75004,PARIS 04,75,104,,AN,74,,19,"34,68",,,,,,,,,1,2,Appartement,,34,2,,,
,,,,,,,000001,07/01/2025,Vente,"1890000,00",80,,RUE,8291,DU ROCHER,75008,PARIS 08,75,108,,CF,105,,16,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,07/01/2025,Vente,"1890000,00",80,,RUE,8291,DU ROCHER,75008,PARIS 08,75,108,,CF,105,,14,"165,18",35,,,,,,,,2,2,Appartement,,163,6,,,
,,,,,,,000001,07/01/2025,Vente,"1890000,00",80,,RUE,8291,DU ROCHER,75008,PARIS 08,75,108,,CF,105,,14,"165,18",35,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,07/01/2025,Vente,"1890000,00",80,,RUE,8291,DU ROCHER,75008,PARIS 08,75,108,,CF,105,,14,"165,18",35,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,09/01/2025,Vente,"309300,00",44,,AV,7699,PTE DES POISSONNIERS,75018,PARIS 18,75,118,,CA,2,,6005,"42,92",,,,,,,,,1,2,Appartement,,42,2,,,
,,,,,,,000001,10/01/2025,Vente,"565000,00",19,,RUE,7455,PIERRE LESCOT,75001,PARIS 01,75,101,,AQ,72,,16,"42,54",,,,,,,,,1,2,Appartement,,41,2,,,
,,,,,,,000001,16/01/2025,Vente,"55000,00",66,,RUE,2921,DOUDEAUVILLE,75018,PARIS 18,75,118,,CF,169,,2,"11,63",82,,,,,,,,2,4,Local industriel. commercial ou assimilé,,24,0,,,
,,,,,,,000001,10/01/2025,Vente,"412500,00",119,,RUE,8525,SAINT-DENIS,75001,PARIS 01,75,101,,AQ,95,,24,"37,61",,,,,,,,,1,2,Appartement,,37,2,,,
,,,,,,,000001,07/01/2025,Vente,"170000,00",13,,RUE,7043,DE PARADIS,75010,PARIS 10,75,110,,AR,2,,129,,67,"18,17",,,,,,,2,2,Appartement,,16,1,,,
,,,,,,,000001,10/01/2025,Vente,"814550,00",25,,RUE,5228,LA CONDAMINE,75017,PARIS 17,75,117,,CN,1,,7,"70,36",,,,,,,,,1,2,Appartement,,71,4,,,
,,,,,,,000001,10/01/2025,Vente,"520600,00",29,,RUE,1129,BOUCHARDON,75010,PARIS 10,75,110,,AZ,56,,12,"45,49",,,,,,,,,1,2,Appartement,,36,3,,,
,,,,,,,000001,08/01/2025,Vente,"746450,00",45,,RUE,3522,DU FBG ST MARTIN,75010,PARIS 10,75,110,,AZ,10,,17,"68,80",4,,,,,,,,2,2,Appartement,,67,3,,,
,,,,,,,000001,03/01/2025,Vente,"239000,00",119,,BD,2608,DAVOUT,75020,PARIS 20,75,120,,CZ,16,,65,"32,18",93,,,,,,,,2,2,Appartement,,33,2,,,
